name,tlid,symbol,tlname
VEGETABLE,4193,VEGETABLE,wardwizard-foods-and-beverages-ltd
MICEL,861,MICEL,mic-electronics-ltd
GOLD1,1585,GOLD1,kotak-gold-exchange-traded-fund
SUMICHEM,182906,SUMICHEM,sumitomo-chemical-india-ltd
TUTICORALK,2299,TUTICORALK,tuticorin-alkali-chemicals-fertilizers-ltd
17160495,3272996,17160495,sunsky-logistics-ltd
URBAN,1493811,URBAN,urban-enviro-waste-management-ltd
SIKKO,87783,SIKKO,sikko-industries-ltd
GIRIRAJ,87772,GIRIRAJ,giriraj-civil-developers-ltd
WALPAR,572525,WALPAR,walpar-nutritions-ltd
SGBSEP31II,2450192,SGBSEP31II,2-50-goldbonds2031sr-ii
DELTIC,2900639,DELTIC,delta-autocorp-ltd
DELPHIFX,1512,DELPHIFX,delphi-world-money-ltd
BLUEPEBBLE,2161998,BLUEPEBBLE,blue-pebble-ltd
SRAMSET,3560,SRAMSET,shriram-asset-management-company-ltd
DEEPAKNTR,318,DEEPAKNTR,deepak-nitrite-ltd
IMFA,602,IMFA,indian-metals-ferro-alloys-ltd
SGBOCT27,2450186,SGBOCT27,2-50-goldbonds2027sr-v
RALLIS,1101,RALLIS,rallis-india-ltd
EMUDHRA,897537,EMUDHRA,emudhra-ltd
17310004,3264366,17310004,justo-realfintech-ltd
PNGJL,2618334,PNGJL,p-n-gadgil-jewellers-ltd
VERTOZ,87868,VERTOZ,vertoz-ltd
IGC,4280,IGC,igc-industries-ltd
13521120,803415,13521120,quality-ro-industries-ltd
17156929,1376801,17156929,resgen-ltd
SATKARTAR,2911824,SATKARTAR,sat-kartar-life-ltd
MAYURFL,4468,MAYURFL,mayur-floorings-ltd
SURANI,127122,SURANI,surani-steel-tubes-ltd
PARAMOUNT,2684572,PARAMOUNT,paramount-dye-tec-ltd
17160470,2934614,17160470,gb-logistics-commerce-ltd
CHITRTX,2871,CHITRTX,mkp-mobility-ltd
UNITED,82432,UNITED,united-leasing-industries-ltd
SATIA,4213,SATIA,satia-industries-ltd
BIHARSPONG,2030,BIHARSPONG,bihar-sponge-iron-ltd
SAKHTISUG,1166,SAKHTISUG,sakthi-sugars-ltd
MBPARIKH,3223,MBPARIKH,kalind-ltd
EASTSILK,353,EASTSILK,eastern-silk-industries-ltd
GRCABLE,2786,GRCABLE,clenon-enterprises-ltd
COMFINCAP,3955,COMFINCAP,comfort-fincap-ltd
KRITIKA,111085,KRITIKA,kritika-wires-ltd
16620706,916113,16620706,silver-pearl-hospitality-luxury-spaces-ltd
SGBJU29III,2450153,SGBJU29III,2-5-goldbonds2029sr-iii
EEPL,3137748,EEPL,eppeltone-engineers-ltd
KMSUGAR,751,KMSUGAR,km-sugar-mills-ltd
RAMMA,4725,RAMMA,ramasigns-industries-ltd
13192706,160167,13192706,alphalogic-techsys-ltd
HEERAISP,3231,HEERAISP,heera-ispat-ltd
MAHACORP,2224,MAHACORP,maharashtra-corporation-ltd
GOLDADD,1435230,GOLDADD,dsp-gold-etf
VASINFRA,3627,VASINFRA,vas-infrastructure-ltd
SGBMAY28,2450170,SGBMAY28,2-50-goldbonds2028sr-ii
MAITREYA,1763540,MAITREYA,maitreya-medicare-ltd
APRAMEYA,2455915,APRAMEYA,aprameya-engineering-ltd
GARNET,3185,GARNET,garnet-construction-ltd
BAJAJ-AUTO,144,BAJAJ-AUTO,bajaj-auto-ltd
TECHNVISN,2104,TECHNVISN,technvision-ventures-ltd
TRIGYN,1416,TRIGYN,trigyn-technologies-ltd
AVANCE,2537,AVANCE,avance-technologies-ltd
541890,107795,541890,space-incubatrics-technologies-ltd
FALCONTECH,2347590,FALCONTECH,falcon-technoprojects-india-ltd
EXCELSOFT,3329126,EXCELSOFT,excelsoft-technologies-ltd
NIKHILAD,3104,NIKHILAD,nikhil-adhesives-ltd
UEL,1442,UEL,ujaas-energy-ltd
ZBINTXPP,2914,ZBINTXPP,binayak-tex-processors-ltd
GLOBALCA,3298,GLOBALCA,global-capital-markets-ltd
KSHITIJPOL,110947,KSHITIJPOL,kshitij-polyline-ltd
HDFCGOLD,1600,HDFCGOLD,hdfc-gold-etf
SGBJUN31I,2450162,SGBJUN31I,2-50-goldbonds2031sr-i
GTNIND,506,GTNIND,gtn-industries-ltd
SIICL,4223,SIICL,hckk-ventures-ltd
LIKHAMI,82987,LIKHAMI,likhami-consulting-ltd
GREENPOWER,495,GREENPOWER,orient-green-power-company-ltd
GOLDCASE,2107893,GOLDCASE,zerodha-gold-etf
SCHAND,53537,SCHAND,s-chand-company-ltd
JUBLINGREA,450809,JUBLINGREA,jubilant-ingrevia-ltd
SGBAUG27,2450129,SGBAUG27,2-50-goldbonds2027sr-iii
RSYSTEMS,1153,RSYSTEMS,r-systems-international-ltd
COARO,2836,COARO,coastal-roadways-ltd
SIMBHALS,1985,SIMBHALS,simbhaoli-sugars-ltd
SAYAJIIND,71329,SAYAJIIND,sayaji-industries-ltd
STRATMONT,82968,STRATMONT,stratmont-industries-ltd
PIONEEREMB,1042,PIONEEREMB,pioneer-embroideries-ltd
LTTS,4708,LTTS,l-t-technology-services-ltd
ORIANA,1574263,ORIANA,oriana-power-ltd
GPIL,486,GPIL,godawari-power-ispat-ltd
HEG,535,HEG,heg-ltd
16550455,179187,16550455,gian-life-care-ltd
JINDRILL,679,JINDRILL,jindal-drilling-industries-ltd
QGOLDHALF,1590,QGOLDHALF,quantum-gold-exchange-traded-fund-open-ended
BANSISONS,82261,BANSISONS,novyra-pharmachem-ltd
SGBAUG28V,2450130,SGBAUG28V,2-50-goldbonds2028sr-v
ABBOTINDIA,18,ABBOTINDIA,abbott-india-ltd
HINDBIO,3776,HINDBIO,hindustan-bio-sciences-ltd
SINDU,82821,SINDU,ghv-infra-projects-ltd
RASSIREF,2120,RASSIREF,raasi-refractories-ltd
ITTL,87718,ITTL,innovative-tyres-tubes-ltd
GOLD360,3029118,GOLD360,360-one-gold-etf
ASHIMASYN,112,ASHIMASYN,ashima-ltd
GOLDBEES,1582,GOLDBEES,nippon-india-etf-gold-bees
OSWALGREEN,196,OSWALGREEN,oswal-green-tech-ltd
SIRCA,97137,SIRCA,sirca-paints-india-ltd
PANYAMCEM,2070,PANYAMCEM,panyam-cements-mineral-industries-ltd
SGBDC27VII,2450134,SGBDC27VII,2-50-goldbonds2027sr-vii
MARSONS,2773,MARSONS,marsons-ltd
SABOOSOD,3338,SABOOSOD,saboo-sodium-chloro-ltd
NDL,921,NDL,nandan-denim-ltd
SGBMAR28X,2450165,SGBMAR28X,2-50-goldbonds2028sr-x
SILINFRA,3977,SILINFRA,julien-agro-infratech-ltd
TITAANIUM,4741,TITAANIUM,titaanium-ten-enterprises-ltd
NTPCGREEN,2789016,NTPCGREEN,ntpc-green-energy-ltd
TIRUMALCHM,1402,TIRUMALCHM,thirumalai-chemicals-ltd
MASPTOP50,649294,MASPTOP50,mirae-asset-s-p-500-top-50-etf
TATAGOLD,1923162,TATAGOLD,tata-gold-exchange-traded-fund
531262,83318,531262,equilateral-enterprises-ltd
HINDALCO,549,HINDALCO,hindalco-industries-ltd
PKTEA,1022,PKTEA,the-peria-karamalai-tea-produce-company-ltd
NILAINFRA,1727,NILAINFRA,nila-infrastructures-ltd
INFY,630,INFY,infosys-ltd
SGBJUL28IV,2450156,SGBJUL28IV,2-50-goldbonds2028sr-iv
FEL,426,FEL,future-enterprises-ltd
LGHL,192995,LGHL,laxmi-goldorna-house-ltd
SGBMAR31IV,2450167,SGBMAR31IV,2-50-goldbonds2031sr-iv
AMCL,3208124,AMCL,anb-metal-cast-ltd
CPSEETF,1616,CPSEETF,goldman-sachs-cpse-etf-growth-option
AXITA,123538,AXITA,axita-cotton-ltd
SGBAUG29V,2450131,SGBAUG29V,2-50-goldbonds2029sr-v
542146,117681,542146,shree-krishna-infrastructure-ltd
SOUTHWEST,87832,SOUTHWEST,south-west-pinnacle-exploration-ltd
DCCL,3101964,DCCL,dar-credit-capital-ltd
GUJAUTO,2243,GUJAUTO,him-teknoforge-ltd
HINDCON,87747,HINDCON,hindcon-chemicals-ltd
VIKRAMSOLR,3220744,VIKRAMSOLR,vikram-solar-ltd
HIMIN,3216,HIMIN,himalaya-food-international-ltd
GANGAPA,3703,GANGAPA,ganga-papers-india-ltd
DEVIT,87749,DEVIT,dev-information-technology-ltd
13521152,1277217,13521152,rex-sealing-packing-industries-ltd
RCOM,1118,RCOM,reliance-communications-ltd
541703,100682,541703,raconteur-global-resources-ltd
SGBMAY29I,2450171,SGBMAY29I,2-5-goldbonds2029sr-i
SGBMR29XII,2450172,SGBMR29XII,2-50-goldbonds2029sr-xii
TULSYAN,1427,TULSYAN,tulsyan-nec-ltd
FUTURSEC,2918,FUTURSEC,futuristic-securities-ltd
SHARPINV,4034,SHARPINV,sharp-investments-ltd
15070592,3087792,15070592,manoj-jewellers-ltd
MOIL,872,MOIL,moil-ltd
542025,111811,542025,sun-retail-ltd
FILATFASH,3768,FILATFASH,filatex-fashions-ltd
SOMATEX,1265,SOMATEX,soma-textiles-industries-ltd
STCORP,2681,STCORP,s-t-corporation-ltd
14620261,3117401,14620261,3b-films-ltd
ELITECON,4305,ELITECON,elitecon-international-ltd
MOGOLD,3204156,MOGOLD,motilal-oswal-gold-etf
GMDCLTD,471,GMDCLTD,gujarat-mineral-development-corporation-ltd
LTM,4596,LTM,ltm-ltd
VINRKLB,3095,VINRKLB,rekvina-laboratories-ltd
MOS,1412796,MOS,mos-utility-ltd
SGBOCT26,2450185,SGBOCT26,2-50-goldbonds2026sr-ii
SGBJAN29IX,2450150,SGBJAN29IX,2-50-goldbonds2029sr-ix
TPHQ,459,TPHQ,teamo-productions-hq-ltd
PEETISEC,3558,PEETISEC,peeti-securities-ltd
YAAP,3435295,YAAP,yaap-digital-ltd
RUDRA,4225,RUDRA,rudra-global-infra-products-ltd
INNOVISION,3448663,INNOVISION,innovision-ltd
SOMAPPR,2732,SOMAPPR,ks-smart-technologies-ltd
SOCL,3367526,SOCL,sundrex-oil-company-ltd
JAYNECOIND,663,JAYNECOIND,jayaswal-neco-industries-ltd
MVGJL,1698174,MVGJL,manoj-vaibhav-gems-n-jewellers-ltd
PFOCUS,1028,PFOCUS,prime-focus-ltd
ALLCARGO,59,ALLCARGO,allcargo-logistics-ltd
RATNABHUMI,82398,RATNABHUMI,ratnabhumi-developers-ltd
LICMFGOLD,1610,LICMFGOLD,lic-mf-gold-exchange-traded-fund
SUNSHINE,3798,SUNSHINE,johnson-pharmacare-ltd
GOLDBETA,1583,GOLDBETA,uti-gold-exchange-traded-fund-open-ended
HSBCGOLD,3468658,HSBCGOLD,hsbc-gold-etf
IRFC,402503,IRFC,indian-railway-finance-corporation-ltd
PGHH,1032,PGHH,procter-gamble-hygiene-healthcare-ltd
AONEGOLD,3254499,AONEGOLD,angel-one-gold-etf
ORICONENT,1752,ORICONENT,oricon-enterprises-ltd
SSEGL,2468466,SSEGL,sathlokhar-synergys-e-c-global-ltd
CMICABLES,2756,CMICABLES,cmi-ltd
BSLGOLDETF,1608,BSLGOLDETF,aditya-birla-sun-life-gold-etf-growth
DEVX,3247270,DEVX,dev-accelerator-ltd
541299,97118,541299,dr-lalchandani-labs-ltd
PUSHPA,3153043,PUSHPA,pushpa-jewellers-ltd
NOVAPUB,3380,NOVAPUB,encode-packaging-india-ltd
JHS,672,JHS,jhs-svendgaard-laboratories-ltd
TATAPOWER,1364,TATAPOWER,tata-power-company-ltd
SGBJUL27,2450155,SGBJUL27,2-50-goldbonds2027sr-ii
TARMAT,1354,TARMAT,tarmat-ltd
UNIONGOLD,2998182,UNIONGOLD,union-gold-etf
NDMETAL,2518,NDMETAL,n-d-metal-industries-ltd
SGBSEP27,2450189,SGBSEP27,2-50-goldbonds2027sr-iv
GOLDETF,1363427,GOLDETF,mirae-asset-gold-etf
URJA,3236,URJA,urja-global-ltd
VR,2104572,VR,v-r-infraspace-ltd
TWCGOLDETF,3381979,TWCGOLDETF,the-wealth-company-gold-etf
COROENGG,283,COROENGG,coromandel-engineering-company-ltd
SILVERBETA,1439613,SILVERBETA,uti-silver-exchange-traded-fund
SGBD29VIII,2450133,SGBD29VIII,2-50-goldbonds2029sr-viii
HDFCSILVER,1007418,HDFCSILVER,hdfc-silver-etf
SGBDE30III,2450135,SGBDE30III,2-50-goldbonds2030sr-iii
SGBAPR28I,2450127,SGBAPR28I,2-50-goldbonds2028sr-i
SWADEIN,4718,SWADEIN,swadeshi-industries-leasing-ltd
VENMAX,3443,VENMAX,venmax-drugs-pharmaceuticals-ltd
BESTAGRO,4331,BESTAGRO,best-agrolife-ltd
PULSRIN,4447,PULSRIN,pulsar-international-ltd
GRAPHISAD,1805031,GRAPHISAD,graphisads-ltd
REMSONSIND,1130,REMSONSIND,remsons-industries-ltd
HAPPSTMNDS,288827,HAPPSTMNDS,happiest-minds-technologies-ltd
FMEC,4310,FMEC,f-mec-international-financial-services-ltd
ZENSARTECH,1544,ZENSARTECH,zensar-technologies-ltd
15200392,3483310,15200392,mehul-telecom-ltd
SHASHIJIT,61518,SHASHIJIT,shashijit-infraprojects-ltd
TARAI,2803,TARAI,tarai-foods-ltd
VENLONPOLY,2996,VENLONPOLY,venlon-enterprises-ltd
FFPL,2652,FFPL,foundry-fuel-products-ltd
SGBJUL29IV,2450157,SGBJUL29IV,2-50-goldbonds2029sr-iv
PRESSTONIC,1825586,PRESSTONIC,presstonic-engineering-ltd
SGBSEP29VI,2450191,SGBSEP29VI,2-5-goldbonds2029sr-vi
4THGEN,3838,4THGEN,fourth-generation-information-systems-ltd
MNIL,4351,MNIL,mega-nirman-industries-ltd
RANDER,3510,RANDER,rander-corporation-ltd
SGBJUN28,2450159,SGBJUN28,2-5-goldbonds2028sr-iii
FLAIR,1796109,FLAIR,flair-writing-industries-ltd
SAWABUSI,3730,SAWABUSI,sawaca-enterprises-ltd
VEDL,1289,VEDL,vedanta-ltd
UNITEDTE,2860,UNITEDTE,united-textiles-ltd
CHOICEGOLD,3323910,CHOICEGOLD,choice-gold-etf
RPOWER,1149,RPOWER,reliance-power-ltd
TCFCFINQ,3809,TCFCFINQ,tcfc-finance-ltd
MAHKTECH,755416,MAHKTECH,mirae-asset-hang-seng-tech-etf
511441,83369,511441,gujarat-credit-corporation-ltd
541144,87809,541144,active-clothing-co-ltd
AHLEAST,42,AHLEAST,asian-hotels-east-ltd
GRAPHITE,489,GRAPHITE,graphite-india-ltd
CSBBANK,174482,CSBBANK,csb-bank-ltd
DREAMFOLKS,1010015,DREAMFOLKS,dreamfolks-services-ltd
INFOLLION,1474241,INFOLLION,infollion-research-services-ltd
NOVAAGRI,1915993,NOVAAGRI,nova-agritech-ltd
ORVENPR,3717,ORVENPR,oriental-rail-infrastructure-ltd
ITL,2888,ITL,itl-industries-ltd
RNPL,3196802,RNPL,renol-polychem-ltd
MEHAI,82383,MEHAI,mehai-technology-ltd
FCONSUMER,408,FCONSUMER,future-consumer-ltd
GROWWSLVR,3112776,GROWWSLVR,groww-silver-etf
NYLOFIL,3142,NYLOFIL,bhudevi-infra-projects-ltd
SGBJ28VIII,2450147,SGBJ28VIII,2-50-goldbonds2028sr-viii
TATSILV,1923163,TATSILV,tata-silver-exchange-traded-fund
SILVERBND,3360919,SILVERBND,bandhan-silver-etf
SHREEKRPOL,2684,SHREEKRPOL,k-lifestyle-industries-ltd
SARDAPPR,2731,SARDAPPR,tahmar-enterprises-ltd
DNAMEDIA,82988,DNAMEDIA,diligent-media-corporation-ltd
GROWWGOLD,2710486,GROWWGOLD,groww-gold-etf
NAGREEKCAP,901,NAGREEKCAP,nagreeka-capital-infrastructure-ltd
AVPINFRA,2125636,AVPINFRA,avp-infracon-ltd
542012,111083,542012,a-1-ltd
12541686,849098,12541686,evoq-remedies-ltd
11625650,1277216,11625650,svs-ventures-ltd
SILVERAG,1486072,SILVERAG,mirae-asset-silver-etf
SGBNV29VII,2450180,SGBNV29VII,2-5-goldbonds2029sr-vii
GVPTECHPP,3210741,GVPTECHPP,gvp-infotech-ltd-partly-paidup
511246,83521,511246,bombay-talkies-ltd
SBISILVER,2382276,SBISILVER,sbi-silver-etf
SANBLUE,2865,SANBLUE,sanblue-corporation-ltd
BSOFT,763,BSOFT,birlasoft-ltd
REDEXPR,2963,REDEXPR,yash-innoventures-ltd
MAYASHEEL,3138572,MAYASHEEL,mayasheel-ventures-ltd
POLYTEX,2586,POLYTEX,polytex-india-ltd
OKPLA,3129,OKPLA,ok-play-india-ltd
SILVERBEES,789524,SILVERBEES,nippon-india-silver-etf
TOBUENT,3449,TOBUENT,eraaya-lifespaces-ltd
SGBJAN29X,2450151,SGBJAN29X,2-50-goldbonds2029sr-x
GATECHDVR,350057,GATECHDVR,gacm-technologies-ltd-dvr
SGBDEC26,2450141,SGBDEC26,2-50-goldbonds2026sr-iv
WIPRO,1526,WIPRO,wipro-ltd
SGBAUG30,2450132,SGBAUG30,2-50-goldbonds2030sr-ii
OIL,965,OIL,oil-india-ltd
SGBOCT27VI,2450187,SGBOCT27VI,2-50-goldbonds2027sr-vi
ASHOKALCO,3050,ASHOKALCO,aeonx-digital-technology-ltd
13160101,2125634,13160101,royal-sense-ltd
KEYFINSERV,734,KEYFINSERV,keynote-financial-services-ltd
SGBSEP28VI,2450190,SGBSEP28VI,2-50-goldbonds2028sr-vi
EGOLD,1787891,EGOLD,edelweiss-gold-etf
HINDZINC,561,HINDZINC,hindustan-zinc-ltd
SYSCHEM,3485,SYSCHEM,syschem-india-ltd
SGBJUN29II,2450160,SGBJUN29II,2-5-goldbonds2029sr-ii
17156959,3431589,17156959,yashhtej-industries-india-ltd
RIR,2740,RIR,rir-power-electronics-ltd
AXISILVER,1027327,AXISILVER,axis-silver-etf
TITANBIO,3072,TITANBIO,titan-biotech-ltd
SILVER,789523,SILVER,aditya-birla-sun-life-silver-etf
MEDICO,82387,MEDICO,medico-remedies-ltd
SILVER360,3058001,SILVER360,360-one-silver-etf
UPROTECH,52908,UPROTECH,unipro-technologies-ltd
542524,132457,542524,ambassador-intra-holdings-ltd
13521281,3275141,13521281,chiraharit-ltd
530805,82741,530805,onesource-industries-and-ventures-ltd
SILVERADD,1007417,SILVERADD,dsp-silver-etf
REGENTRP,2600,REGENTRP,regent-enterprises-ltd
ESILVER,1806205,ESILVER,edelweiss-silver-etf
SILVER1,1146858,SILVER1,kotak-silver-etf
CEDAAR,3153044,CEDAAR,cedaar-textile-ltd
SGBDE31III,2450136,SGBDE31III,2-50-goldbonds2031sr-iii
SILVERCASE,3044230,SILVERCASE,zerodha-silver-etf
SHINDL,83287,SHINDL,sharat-industries-ltd
INDUSTOWER,629,INDUSTOWER,indus-towers-ltd
RAAJMEDI,3032,RAAJMEDI,raaj-medisafe-india-ltd
SAVINFOCO,2755,SAVINFOCO,magnus-steel-and-infra-ltd
WAAREEENER,2723026,WAAREEENER,waaree-energies-ltd
SGBFEB29XI,2450145,SGBFEB29XI,2-50-goldbonds2029sr-xi
MERCTRD,4444,MERCTRD,mercury-trade-links-ltd
SGBOC28VII,2450181,SGBOC28VII,2-50-goldbonds2028sr-vii
531572,83423,531572,ranjit-securities-ltd
JAYESH,3299118,JAYESH,jayesh-logistics-ltd
PVSL,2123982,PVSL,popular-vehicles-and-services-ltd
ANNAPURNA,1037929,ANNAPURNA,annapurna-swadisht-ltd
ARCIIL,3225901,ARCIIL,arc-insulation-insulators-ltd
MODAIRY,2804,MODAIRY,modern-dairies-ltd
UNIVAFOODS,572,UNIVAFOODS,univa-foods-ltd
JYOTHYLAB,706,JYOTHYLAB,jyothy-labs-ltd
SGBN28VIII,349826,SGBN28VIII,2-5-goldbonds2028sr-viii
TRU,82539,TRU,trucap-finance-ltd
GSLSU,1388648,GSLSU,global-surfaces-ltd
890210,2922113,890210,ace-software-exports-ltd-partly-paidup
SILVERIETF,779601,SILVERIETF,icici-prudential-silver-etf
BANARISUG,159,BANARISUG,bannari-amman-sugars-ltd
SATECH,2463081,SATECH,s-a-tech-software-india-ltd
KCLINFRA,3696,KCLINFRA,kcl-infra-projects-ltd
PATIDAR,61506,PATIDAR,patidar-buildcon-ltd
PANJON,82653,PANJON,panjon-ltd
KEMISTAR,3481,KEMISTAR,kemistar-corporation-ltd
503635,83364,503635,shree-salasar-investment-ltd
FILTRON,3491,FILTRON,filtron-engineers-ltd
SWASTIK,1057568,SWASTIK,swastik-pipe-ltd
BANG,161,BANG,bang-overseas-ltd
FRUTION,4064,FRUTION,fruition-venture-ltd
MEDPLUS,752902,MEDPLUS,medplus-health-services-ltd
SHIVAMAUTO,1222,SHIVAMAUTO,shivam-autotech-ltd
MEGAFLEX,1024528,MEGAFLEX,mega-flex-plastics-ltd
SETCO,2206,SETCO,setco-automotive-ltd
SGBFEB32IV,2450146,SGBFEB32IV,2-50-goldbonds2032sr-iv
RBMINFRA,1259637,RBMINFRA,rbm-infracon-ltd
VJTFEDU,2386,VJTFEDU,vjtf-eduservices-ltd
TILPP,3485028,TILPP,til-ltd-partly-paidup
MOSILVER,3221482,MOSILVER,motilal-oswal-silver-etf
BBNPPGOLD,1827103,BBNPPGOLD,baroda-bnp-paribas-gold-etf
JAYCH,2286,JAYCH,jayshree-chemicals-ltd
AONESILVER,3445556,AONESILVER,angel-one-silver-etf
VINTRON,2762,VINTRON,reganto-enterprises-ltd
MVKAGRO,2083516,MVKAGRO,mvk-agro-food-product-ltd
DYNAMICP,3387,DYNAMICP,dynamic-portfolio-management-services-ltd
543256,408721,543256,rita-finance-and-leasing-ltd
MONOT,2220,MONOT,monotype-india-ltd
540738,83531,540738,shreeji-translogistics-ltd
SWARNSAR,3125,SWARNSAR,swarnsarita-jewels-india-ltd
BFLDEV,4333,BFLDEV,bfl-asset-finvest-ltd
SGL,1209,SGL,stl-global-ltd
ADVIK,4353,ADVIK,advik-capital-ltd
17041017,149706,17041017,city-pulse-multiventures-ltd
PROFINC,2465,PROFINC,pro-fin-capital-services-ltd
SGBJAN27,2450149,SGBJAN27,2-50-goldbonds2027sr-v
PATANJALI,1157,PATANJALI,patanjali-foods-ltd
MCLEODRUSS,852,MCLEODRUSS,mcleod-russel-india-ltd
RAMKY,1106,RAMKY,ramky-infrastructure-ltd
ELIN,1257485,ELIN,elin-electronics-ltd
RAFL,4138,RAFL,raghuvansh-agrofarms-ltd
MAPRO,82824,MAPRO,mapro-industries-ltd
VIJAYTX,3269,VIJAYTX,vijay-textiles-ltd
BAYERCROP,169,BAYERCROP,bayer-cropscience-ltd
VIKASECO,1482,VIKASECO,vikas-ecotech-ltd
LESHAIND,3914,LESHAIND,lesha-industries-ltd
HDIL,534,HDIL,housing-development-infrastructure-ltd
LAKHNNATNL,2166,LAKHNNATNL,panasonic-energy-india-company-ltd
BULL,4744,BULL,east-west-freight-carriers-ltd
ARUNAYA,3082955,ARUNAYA,arunaya-organics-ltd
DBCORP,308,DBCORP,db-corp-ltd
MONEYBOXX,4046,MONEYBOXX,moneyboxx-finance-ltd
15070577,1400802,15070577,dev-labtech-venture-ltd
GAYAHWS,94306,GAYAHWS,gayatri-highways-ltd
BIRDYS,2197590,BIRDYS,grill-splendour-services-ltd
GSPCROP,3455660,GSPCROP,gsp-crop-science-ltd
MSCTC,2646,MSCTC,mardia-samyoung-capillary-tubes-company-ltd
SEQUELE,2870,SEQUELE,bharat-global-developers-ltd
VLEGOV,1618698,VLEGOV,vl-e-governance-it-solutions-ltd
13192981,995073,13192981,olatech-solutions-ltd
VERITAAS,2261479,VERITAAS,veritaas-advertising-ltd
SIGNATURE,1696785,SIGNATURE,signatureglobal-india-ltd
CURIS,3315036,CURIS,curis-lifesciences-ltd
ISFL,3209,ISFL,isf-ltd
PIIND,1038,PIIND,pi-industries-ltd
ASHIS,2625,ASHIS,ashiana-ispat-ltd
TATASTEEL,1366,TATASTEEL,tata-steel-ltd
CHEMOPH,2282,CHEMOPH,starsource-multitrade-ltd
INSPIRE,1708110,INSPIRE,inspire-films-ltd
NEPHROCARE,2385298,NEPHROCARE,nephro-care-india-ltd
GUJGASLTD,515,GUJGASLTD,gujarat-energy-ltd
MARINETRAN,1811370,MARINETRAN,marinetrans-india-ltd
ESSENTIA,636,ESSENTIA,integra-essentia-ltd
HITKITGLO,3826,HITKITGLO,hit-kit-global-solutions-ltd
UNIQUEO,3441,UNIQUEO,unique-organics-ltd
INSECTICID,635,INSECTICID,insecticides-india-ltd
SCML,1719923,SCML,sharp-chucks-and-machines-ltd
SANWARIA,1183,SANWARIA,sanwaria-consumer-ltd
BAGADIA,3281,BAGADIA,fundviser-capital-india-ltd
MUNOTHI,2450,MUNOTHI,munoth-communication-ltd
POLYMAC,4013,POLYMAC,polymac-thermoformers-ltd
HBSL,527,HBSL,hb-stockholdings-ltd
SALASAR,56821,SALASAR,salasar-techno-engineering-ltd
VKAL,4349,VKAL,vantage-knowledge-academy-ltd
PERSISTENT,1023,PERSISTENT,persistent-systems-ltd
JAYBHCR,2100,JAYBHCR,jayabharat-credit-ltd
MEFCOMCAP,3487,MEFCOMCAP,mefcom-capital-markets-ltd
GSTL,902774,GSTL,globesecure-technologies-ltd
ASTRAL,122,ASTRAL,astral-ltd
BAGFILMS,143,BAGFILMS,bag-films-media-ltd
CGVAK,3600,CGVAK,cg-vak-software-exports-ltd
KANDARP,1043363,KANDARP,kandarp-digi-smart-bpo-ltd
JAMESWARREN,4061,JAMESWARREN,james-warren-tea-ltd
ANSALHSG,86,ANSALHSG,ansal-housing-ltd
DPSCLTD,341,DPSCLTD,india-power-corporation-ltd
BOHRAIND,87755,BOHRAIND,bohra-industries-ltd
14095022,180357,14095022,assam-entrade-ltd
16691794,1374440,16691794,itcons-e-solutions-ltd
ANSINDUS,3573,ANSINDUS,ans-industries-ltd
SPECTRA,2656,SPECTRA,spectra-industries-ltd
SUPREMEIND,1324,SUPREMEIND,supreme-industries-ltd
16030604,2263135,16030604,piotex-industries-ltd
SGBMAR30X,2450166,SGBMAR30X,2-50-goldbonds2030sr-x
CONNPLEX,3209814,CONNPLEX,connplex-cinemas-ltd
ABAN,16,ABAN,aban-offshore-ltd
SKIL,1252,SKIL,skil-infrastructure-ltd
PROZONER,1078,PROZONER,prozone-realty-ltd
14620246,1374439,14620246,svj-enterprises-ltd
SHAH,432,SHAH,shah-metacorp-ltd
ADVENZYMES,4635,ADVENZYMES,advanced-enzyme-technologies-ltd
VIRTUALG,3942,VIRTUALG,virtual-global-education-ltd
JINDALSTEL,677,JINDALSTEL,jindal-steel-ltd
11290652,2165247,11290652,jay-kailash-namkeen-ltd
AAYUSH,4304,AAYUSH,aayush-wellness-ltd
RAJKSYN,2666,RAJKSYN,rajkamal-synthetics-ltd
MAKS,1042459,MAKS,maks-energy-solutions-india-ltd
UNITEDTEA,1451,UNITEDTEA,the-united-nilgiri-tea-estates-company-ltd
DEVKI,3384,DEVKI,agarwal-fortune-india-ltd
GVKPIL,519,GVKPIL,gvk-power-infrastructure-ltd
HINDADH,2710,HINDADH,hindustan-adhesives-ltd
SI,82467,SI,si-capital-financial-services-ltd
LEXUS,87761,LEXUS,lexus-granito-india-ltd
514260,83494,514260,surbhi-industries-ltd
17180081,464419,17180081,kuberan-global-edu-solutions-ltd
KAPILRAJ,4336,KAPILRAJ,kapil-raj-finance-ltd
JSHL,4098,JSHL,jla-infraville-shoppers-ltd
OMEGA,83152,OMEGA,omega-interactive-technologies-ltd
SUDAI,2258,SUDAI,sudal-industries-ltd
530295,83298,530295,shree-rajiv-lochan-oil-extraction-ltd
17090193,2586587,17090193,travels-rentals-ltd
MSRINDIA,2375,MSRINDIA,msr-india-ltd
UPL,1455,UPL,upl-ltd
AMITINT,3539,AMITINT,amit-international-ltd
GVFILM,2934,GVFILM,g-v-films-ltd
TCC,2521,TCC,tcc-concept-ltd
